,gender,age,job
11284,0,1,7
11285,0,2,7
11286,0,2,7
11287,1,0,7
11288,1,0,7
11289,0,2,4
11290,0,2,4
11291,0,2,4
11292,0,2,4
11293,1,3,9
11294,1,3,9
11295,1,3,9
11296,0,2,3
11297,0,0,7
11298,0,1,3
11299,0,1,3
11300,0,2,4
11301,0,2,4
11302,0,2,4
11303,0,3,3
11304,0,3,3
11305,0,3,3
11306,0,3,3
11307,0,3,3
11308,0,3,3
11309,0,0,4
11310,0,0,4
11311,0,0,4
11312,0,0,4
11313,0,0,4
11314,0,0,4
11315,0,0,4
11316,0,3,4
11317,1,0,7
11318,1,0,7
11319,1,0,7
11320,1,0,7
11321,1,0,7
11322,1,0,7
11323,1,0,7
11324,1,0,7
11325,0,1,7
11326,0,1,7
11327,0,1,7
11328,0,0,7
11329,0,0,7
11330,0,0,7
11331,0,0,7
11332,0,0,7
11333,0,0,7
11334,0,0,7
11335,1,1,7
11336,1,1,7
11337,1,1,7
11338,1,1,7
11339,1,1,7
11340,1,1,7
11341,0,1,1
11342,0,1,4
11343,0,1,4
11344,0,1,4
11345,0,1,4
11346,0,1,4
11347,0,0,1
11348,0,1,4
11349,0,1,4
11350,0,1,4
11351,0,1,4
11352,0,1,4
11353,0,1,3
11354,0,1,3
11355,0,1,3
11356,0,1,3
11357,0,1,3
11358,0,1,3
11359,0,0,7
11360,1,0,7
11361,1,0,7
11362,1,0,7
11363,0,3,7
11364,0,1,4
11365,0,1,4
11366,0,1,4
11367,0,1,4
11368,0,1,4
11369,0,1,4
11370,0,1,4
11371,0,1,4
11372,0,3,9
11373,0,2,1
11374,1,3,2
11375,1,3,2
11376,1,3,2
11377,1,3,2
11378,1,0,4
11379,0,3,2
11380,0,3,2
11381,0,3,2
11382,0,0,2
11383,0,0,2
11384,0,0,2
11385,0,0,2
11386,0,2,4
11387,0,2,4
11388,0,2,4
11389,0,2,4
11390,0,2,4
11391,0,2,4
11392,0,1,4
11393,0,0,4
11394,0,0,4
11395,0,0,4
11396,0,1,7
11397,0,1,7
11398,0,1,4
11399,0,1,4
11400,0,1,4
11401,0,1,4
11402,0,1,4
11403,0,1,4
11404,0,1,4
11405,0,0,3
11406,0,0,7
11407,0,0,7
11408,0,0,7
11409,0,0,7
11410,0,0,7
11411,0,2,4
11412,0,1,7
11413,0,1,7
11414,0,1,7
11415,0,1,7
11416,0,1,7
11417,0,1,7
11418,0,1,7
11419,0,1,4
11420,0,1,4
11421,0,3,4
11422,0,3,4
11423,0,3,4
11424,0,3,4
11425,1,2,2
11426,1,2,2
11427,1,2,2
11428,1,3,2
11429,1,3,2
11430,1,3,2
11431,0,1,4
11432,0,1,4
11433,0,2,4
11434,0,2,4
11435,0,2,4
11436,0,3,2
11437,0,2,4
11438,0,2,4
11439,0,2,4
11440,0,2,4
11441,0,2,4
11442,0,2,4
11443,0,1,2
11444,0,1,2
11445,0,1,2
11446,0,1,7
11447,0,1,7
11448,0,1,7
11449,0,1,7
11450,0,1,4
11451,0,1,4
11452,0,1,4
11453,0,1,4
11454,1,3,7
11455,1,3,7
11456,1,3,7
11457,1,1,4
11458,1,1,4
11459,1,2,4
11460,1,2,4
11461,1,2,4
11462,0,2,4
11463,0,2,4
11464,0,3,2
11465,0,3,2
11466,0,2,7
11467,0,2,7
11468,1,3,6
11469,1,2,2
11470,1,2,2
11471,1,2,2
11472,1,2,2
11473,1,2,2
11474,1,2,2
11475,1,2,2
11476,1,2,2
11477,1,0,7
11478,0,3,2
11479,0,3,2
11480,0,3,2
11481,0,3,2
11482,0,3,2
11483,0,3,2
11484,0,3,2
11485,0,1,2
11486,0,0,3
11487,0,1,2
11488,0,1,2
11489,0,1,2
11490,0,1,2
11491,0,1,2
11492,0,1,2
11493,0,0,3
11494,0,2,7
11495,0,0,1
11496,0,0,3
11497,0,2,2
11498,0,2,2
11499,0,2,2
11500,0,3,4
11501,0,3,4
11502,0,3,4
11503,0,3,4
11504,0,3,4
11505,0,3,4
11506,1,2,8
11507,1,2,8
11508,1,2,8
11509,1,2,8
11510,1,2,8
11511,0,1,2
11512,0,1,2
11513,0,1,2
11514,0,0,7
11515,0,3,9
11516,0,3,9
11517,0,3,9
11518,0,2,2
11519,0,2,2
11520,1,1,7
11521,1,1,7
11522,1,1,7
11523,0,3,7
11524,0,0,4
11525,0,0,4
11526,0,0,4
11527,0,0,4
11528,0,0,4
11529,0,0,4
11530,0,1,7
11531,0,1,7
11532,0,1,9
11533,0,2,2
11534,1,1,4
11535,0,2,7
11536,1,3,2
11537,1,3,2
11538,1,3,2
11539,0,3,9
11540,0,3,9
11541,0,2,4
11542,0,2,4
11543,0,2,4
11544,0,2,4
11545,0,0,5
11546,0,0,5
11547,0,0,5
11548,1,0,7
11549,0,2,3
11550,0,2,3
11551,0,2,3
11552,0,1,3
11553,0,2,4
11554,0,2,4
11555,0,2,4
11556,0,2,4
11557,0,2,4
11558,0,2,4
11559,0,2,4
11560,0,2,7
11561,0,2,7
11562,1,1,2
11563,1,1,2
11564,1,1,7
11565,0,1,4
11566,0,1,4
11567,0,1,4
11568,0,1,4
11569,0,2,6
11570,0,0,4
11571,0,0,4
11572,0,0,4
11573,0,0,4
11574,0,0,4
11575,0,0,4
11576,0,1,4
11577,0,0,6
11578,0,0,6
11579,0,0,6
11580,0,0,6
11581,0,0,6
11582,0,3,4
11583,1,0,4
11584,1,0,4
11585,1,0,4
11586,1,0,4
11587,1,0,4
11588,1,0,4
11589,1,0,4
11590,1,1,4
11591,0,1,7
11592,1,1,4
11593,0,1,7
11594,0,1,7
11595,0,1,7
11596,0,1,7
11597,0,1,7
11598,0,1,7
11599,0,2,4
11600,0,2,4
11601,0,1,4
11602,0,1,4
11603,0,1,4
11604,0,1,4
11605,0,1,4
11606,0,1,4
11607,0,1,4
11608,0,2,6
11609,0,2,6
11610,0,2,6
11611,1,0,4
11612,0,2,4
11613,0,2,4
11614,0,2,4
11615,0,2,4
11616,0,3,0
11617,1,1,4
11618,1,1,4
11619,1,0,7
11620,0,2,4
11621,0,2,4
11622,0,2,4
11623,0,2,4
11624,0,2,4
11625,0,2,4
11626,0,2,4
11627,0,2,4
11628,0,2,4
11629,0,2,4
11630,0,2,4
11631,0,2,4
11632,0,2,4
11633,0,2,4
11634,0,1,4
11635,0,1,4
11636,0,1,4
11637,1,0,4
11638,1,0,4
11639,1,0,7
11640,1,0,7
11641,0,0,8
11642,0,0,8
11643,0,0,8
11644,0,0,8
11645,0,0,8
11646,0,0,8
11647,0,0,4
11648,0,2,4
11649,0,2,8
11650,0,2,8
11651,0,3,2
11652,1,2,2
11653,1,2,2
11654,1,2,2
11655,1,2,2
11656,0,2,4
11657,0,2,4
11658,0,1,3
11659,0,1,3
11660,0,1,4
11661,0,1,4
11662,0,1,4
11663,1,1,4
11664,1,1,4
11665,1,1,4
11666,1,1,4
11667,1,1,4
11668,1,1,4
11669,0,2,0
11670,0,3,4
11671,0,0,4
11672,0,0,4
11673,0,0,4
11674,0,0,4
11675,0,0,4
11676,0,0,4
11677,0,0,4
11678,0,0,4
11679,1,2,2
11680,0,3,4
11681,0,1,4
11682,0,1,4
11683,0,1,4
11684,0,1,4
11685,0,1,4
11686,1,0,4
11687,1,0,4
11688,0,0,4
11689,0,0,4
11690,0,0,4
11691,0,0,4
11692,0,0,9
11693,0,0,9
11694,0,0,9
11695,0,1,4
11696,0,1,4
11697,0,1,4
11698,0,1,4
11699,0,1,4
11700,0,2,7
11701,0,2,7
11702,0,1,7
11703,0,1,7
11704,0,3,3
11705,0,3,3
11706,0,3,3
11707,0,3,3
11708,0,3,3
11709,1,0,2
11710,0,1,4
11711,0,1,4
11712,0,1,3
11713,0,1,3
11714,0,1,3
11715,0,1,3
11716,0,1,3
11717,0,1,3
11718,0,1,1
11719,0,1,1
11720,0,2,9
11721,0,2,9
11722,1,0,2
11723,1,1,4
11724,1,1,4
11725,1,1,4
11726,0,0,4
11727,0,2,4
11728,0,2,4
11729,0,2,4
11730,0,2,4
11731,1,0,4
11732,0,1,4
11733,0,1,4
11734,0,1,4
11735,0,1,4
11736,0,1,4
11737,1,2,7
11738,1,2,7
11739,1,2,7
11740,1,2,7
11741,1,2,7
11742,1,2,7
11743,0,1,4
11744,0,1,4
11745,0,0,4
11746,0,3,4
11747,0,3,4
11748,0,3,4
11749,0,2,4
11750,0,2,4
11751,0,2,4
11752,0,2,4
11753,0,2,4
11754,0,0,4
11755,0,0,4
11756,0,0,4
11757,0,0,4
11758,0,0,4
11759,0,2,7
11760,0,2,7
11761,0,2,7
11762,1,0,4
11763,0,2,3
11764,0,2,3
11765,1,1,4
11766,1,1,4
11767,1,1,4
11768,0,1,4
11769,0,1,4
11770,1,1,3
11771,0,0,7
11772,0,0,7
11773,0,0,7
11774,0,3,4
11775,0,0,3
11776,0,0,3
11777,0,0,3
11778,0,0,3
11779,0,1,7
11780,0,1,7
11781,0,3,7
11782,0,2,4
11783,0,2,4
11784,0,2,4
11785,0,2,4
11786,0,2,4
11787,0,2,4
11788,1,1,3
11789,0,2,4
11790,0,2,4
11791,0,2,4
11792,0,2,4
11793,0,2,4
11794,0,2,4
11795,0,0,4
11796,1,2,4
11797,1,2,4
11798,1,2,4
11799,0,2,2
11800,0,2,4
11801,0,2,4
11802,0,2,4
11803,0,2,4
11804,0,0,7
11805,0,0,7
11806,0,1,3
11807,0,1,3
11808,0,1,3
11809,0,1,3
11810,0,1,3
11811,0,1,3
11812,0,3,3
11813,0,3,3
11814,0,3,3
11815,0,3,3
11816,0,3,2
11817,0,3,2
11818,0,3,2
11819,0,3,2
11820,1,2,4
11821,0,0,3
11822,0,0,3
11823,0,0,3
11824,0,0,3
11825,0,0,3
11826,0,0,3
11827,0,1,4
11828,0,1,4
11829,0,0,4
11830,0,0,4
11831,0,0,4
11832,0,1,6
11833,0,1,6
11834,0,1,6
11835,1,0,4
11836,1,0,4
11837,0,1,4
11838,0,3,4
11839,0,3,4
11840,0,3,4
11841,1,2,7
11842,0,3,7
11843,0,3,7
11844,1,0,4
11845,1,0,4
11846,1,0,4
11847,1,0,4
11848,0,0,4
11849,0,0,4
11850,1,0,7
11851,1,0,7
11852,1,0,7
11853,1,0,7
11854,1,0,7
11855,1,1,7
11856,1,1,7
11857,1,1,7
11858,1,1,7
11859,1,1,7
11860,1,1,7
11861,1,1,7
11862,1,1,7
11863,1,0,4
11864,1,0,4
11865,1,0,4
11866,1,0,4
11867,1,0,4
11868,0,1,4
11869,0,1,4
11870,0,1,4
11871,0,0,4
11872,0,1,4
11873,0,1,4
11874,0,1,4
11875,0,1,4
11876,0,1,4
11877,1,1,4
11878,1,1,4
11879,1,1,4
11880,0,1,4
11881,0,1,4
11882,0,1,4
11883,0,1,3
11884,0,1,4
11885,0,1,4
11886,0,1,4
11887,0,1,4
11888,0,1,4
11889,0,2,3
11890,0,2,4
11891,0,1,3
11892,1,0,3
11893,0,2,0
11894,1,0,3
11895,1,0,7
11896,1,2,2
11897,1,2,2
11898,0,0,4
11899,0,0,4
11900,0,0,4
11901,1,2,4
11902,0,0,7
11903,0,0,7
11904,0,2,2
11905,0,2,2
11906,0,2,2
11907,0,2,2
11908,0,3,7
11909,0,0,4
11910,0,1,4
11911,0,1,4
11912,0,2,4
11913,0,2,4
11914,0,2,4
11915,0,2,4
11916,0,2,4
11917,0,2,4
11918,1,2,7
11919,1,2,7
11920,0,2,2
11921,0,2,2
11922,0,2,7
11923,0,2,7
11924,0,2,4
11925,0,2,4
11926,0,2,4
11927,0,2,4
11928,0,0,4
11929,1,0,4
11930,0,0,4
11931,0,0,4
11932,0,1,7
11933,0,1,7
11934,0,1,7
11935,0,1,7
11936,0,0,3
11937,0,0,4
11938,0,0,3
11939,1,1,3
11940,1,1,3
11941,0,0,4
11942,1,0,7
11943,1,0,7
11944,0,0,3
11945,1,0,7
11946,0,1,2
11947,0,1,2
11948,0,1,2
11949,0,1,2
11950,0,1,2
11951,1,2,7
11952,1,2,7
11953,0,3,4
11954,0,3,4
11955,0,1,7
11956,0,3,2
11957,0,3,2
11958,1,0,4
11959,0,1,7
11960,0,0,4
11961,0,1,7
11962,0,2,2
11963,0,2,2
11964,0,1,3
11965,0,0,4
11966,0,0,4
11967,0,0,4
11968,0,0,4
11969,0,0,4
11970,0,1,4
11971,0,1,4
11972,0,0,7
11973,0,0,7
11974,0,2,2
11975,0,2,2
11976,1,1,3
11977,1,1,3
11978,0,1,4
11979,0,1,4
11980,0,1,4
11981,1,1,4
11982,1,1,4
11983,1,1,4
11984,0,2,2
11985,1,0,3
11986,1,0,3
11987,0,1,3
11988,0,1,3
11989,0,1,4
11990,0,1,4
11991,0,1,2
11992,0,1,4
11993,0,3,3
11994,0,3,3
11995,0,1,4
11996,0,1,4
11997,0,2,4
11998,0,2,4
11999,0,2,4
12000,1,0,4
12001,1,0,4
12002,1,0,4
12003,1,0,4
12004,1,0,4
12005,1,0,3
12006,1,1,7
12007,1,0,4
12008,0,0,4
12009,0,0,4
12010,0,1,2
12011,0,1,2
12012,0,2,2
12013,0,3,3
12014,0,3,3
12015,0,1,4
12016,0,1,4
12017,0,3,2
12018,1,0,4
12019,1,0,4
12020,1,0,4
12021,1,0,4
12022,1,0,4
12023,1,0,4
12024,1,1,2
12025,1,0,7
12026,0,1,3
12027,0,3,3
12028,0,3,3
12029,1,2,2
12030,1,0,4
12031,0,1,1
12032,0,1,1
12033,0,3,2
12034,0,3,2
12035,1,0,9
12036,1,3,2
12037,0,3,3
12038,0,3,3
12039,0,1,7
12040,0,1,7
12041,0,1,7
12042,0,0,0
12043,0,0,4
12044,0,0,4
12045,0,0,4
12046,0,0,4
12047,0,1,2
12048,0,1,7
12049,0,1,7
12050,0,0,4
12051,0,2,3
12052,1,1,4
12053,0,2,4
12054,0,2,4
12055,0,1,4
12056,0,1,4
12057,0,1,4
12058,0,1,4
12059,0,0,4
12060,0,0,4
12061,0,0,4
12062,0,2,2
12063,0,0,3
12064,1,0,4
12065,0,3,5
12066,0,3,5
12067,1,3,2
12068,1,3,2
12069,1,3,2
12070,0,1,7
12071,0,1,4
12072,0,2,7
12073,1,0,4
12074,0,2,4
12075,0,2,4
12076,0,2,4
12077,0,2,4
12078,0,2,4
12079,0,2,4
12080,0,3,2
12081,0,0,3
12082,1,1,7
12083,1,1,3
12084,0,0,3
12085,1,2,9
12086,0,1,7
12087,0,1,7
12088,0,1,7
12089,0,1,7
12090,0,1,3
12091,0,1,3
12092,0,1,7
12093,0,1,7
12094,0,1,7
12095,1,0,4
12096,1,0,4
12097,1,2,2
12098,0,0,3
12099,0,0,3
12100,0,0,3
12101,1,2,4
12102,0,1,4
12103,0,3,4
12104,0,3,2
12105,0,3,2
12106,0,2,4
12107,0,2,2
12108,1,0,2
12109,1,0,2
12110,1,0,2
12111,1,0,7
12112,1,0,7
12113,1,1,4
12114,1,1,4
12115,0,1,2
12116,1,0,2
12117,0,1,4
12118,0,3,3
12119,0,3,4
12120,1,3,2
12121,0,3,4
12122,0,3,4
12123,0,3,4
12124,0,1,4
12125,1,1,3
12126,1,1,3
12127,0,2,2
12128,0,2,2
12129,0,1,4
12130,0,1,4
12131,0,3,5
12132,0,3,4
12133,0,1,4
12134,0,1,4
12135,0,1,4
12136,1,2,7
12137,1,3,3
12138,0,1,0
12139,0,1,0
12140,1,0,3
12141,0,0,7
12142,0,1,4
12143,0,0,1
12144,0,1,7
12145,0,0,7
12146,0,2,4
12147,0,2,4
12148,0,1,7
12149,0,0,4
12150,1,0,4
12151,0,0,1
12152,0,1,7
12153,0,0,4
12154,0,0,4
12155,1,1,4
12156,1,1,4
12157,1,0,4
12158,0,2,3
12159,1,0,7
12160,1,2,7
12161,1,2,7
12162,1,2,7
12163,0,2,4
12164,0,1,4
12165,0,1,4
12166,0,1,4
12167,0,3,2
12168,1,2,4
12169,1,0,3
12170,0,1,2
12171,0,0,3
12172,0,0,3
12173,0,0,3
12174,0,0,4
12175,0,0,4
12176,0,3,3
12177,0,3,3
12178,0,3,3
12179,0,2,4
12180,0,2,4
12181,0,1,2
12182,0,1,2
12183,0,0,5
12184,0,0,5
12185,0,1,2
12186,0,1,2
12187,0,0,4
12188,0,1,4
12189,0,1,4
12190,0,0,4
12191,0,0,4
12192,0,1,7
12193,0,0,7
12194,0,0,7
12195,0,0,7
12196,1,1,7
12197,1,0,3
12198,1,0,7
12199,0,2,4
12200,0,0,4
12201,0,0,4
12202,0,2,3
12203,0,1,4
12204,0,1,7
12205,1,0,7
12206,0,2,3
12207,0,2,3
12208,0,2,3
12209,0,0,4
12210,0,1,4
12211,0,1,9
12212,0,0,7
12213,0,0,4
12214,0,0,4
12215,0,0,1
12216,0,1,2
12217,0,1,2
12218,0,2,3
12219,0,1,4
12220,0,1,3
12221,0,1,3
12222,0,1,3
12223,0,1,4
12224,0,1,4
12225,0,1,4
12226,0,1,4
12227,0,0,4
12228,0,1,4
12229,0,1,4
12230,0,1,4
12231,0,2,4
12232,0,2,4
12233,0,0,4
12234,0,0,4
12235,0,0,4
12236,0,0,4
12237,0,0,4
12238,0,2,2
12239,0,2,2
12240,1,0,4
12241,1,0,4
12242,0,1,2
12243,0,1,2
12244,0,2,2
12245,0,3,3
12246,0,2,3
12247,0,1,4
12248,0,2,7
12249,1,1,4
12250,1,2,7
12251,1,1,4
12252,1,1,4
12253,1,1,4
12254,1,1,4
12255,0,0,4
12256,1,1,7
12257,0,2,2
12258,0,2,2
12259,0,1,4
12260,0,1,4
12261,0,1,4
12262,0,0,3
12263,0,0,3
12264,0,1,4
12265,0,1,4
12266,0,1,4
12267,1,0,4
12268,1,0,4
12269,1,0,4
12270,1,0,2
12271,1,0,2
12272,0,3,9
12273,0,3,9
12274,0,3,9
12275,1,0,7
12276,1,0,7
12277,0,0,4
12278,1,0,4
12279,1,0,4
12280,1,1,4
12281,1,0,3
12282,1,2,7
12283,1,0,4
12284,1,0,4
12285,1,0,4
12286,0,1,4
12287,0,0,7
12288,0,0,7
12289,1,1,7
12290,1,1,7
12291,1,1,7
12292,1,1,7
12293,1,2,2
12294,1,2,2
12295,1,2,2
12296,1,2,2
12297,1,2,2
12298,1,1,4
12299,1,2,2
12300,0,0,7
12301,0,0,4
12302,0,0,4
12303,0,0,4
12304,0,0,4
12305,0,0,4
12306,0,0,4
12307,0,0,4
12308,1,1,2
12309,1,1,2
12310,1,1,2
12311,1,1,2
12312,1,1,2
12313,0,0,4
12314,0,0,4
12315,1,1,3
12316,1,1,3
12317,1,1,3
12318,1,1,3
12319,1,1,3
12320,1,1,3
12321,0,2,1
12322,0,2,1
12323,0,2,1
12324,0,2,4
12325,0,2,4
12326,0,2,7
12327,0,2,7
12328,0,3,9
12329,0,3,9
12330,0,3,9
12331,0,3,2
12332,0,3,2
12333,0,3,2
12334,0,3,2
12335,0,3,2
12336,0,3,2
12337,0,3,2
12338,1,1,7
12339,1,1,7
12340,0,3,3
12341,0,3,3
12342,0,2,3
12343,0,2,3
12344,0,2,4
12345,0,2,4
12346,0,2,4
12347,0,2,4
12348,1,2,0
12349,1,2,0
12350,1,2,0
12351,1,2,0
12352,0,1,3
12353,0,1,3
12354,0,1,3
12355,0,1,1
12356,0,0,3
12357,0,0,3
12358,0,2,6
12359,0,2,6
12360,0,1,7
12361,0,1,7
12362,0,1,7
12363,0,1,4
12364,1,1,2
12365,1,1,4
12366,1,1,4
12367,1,1,4
12368,1,1,4
12369,1,1,4
12370,1,1,4
12371,1,1,4
12372,1,1,4
12373,1,1,4
12374,1,1,4
12375,1,1,4
12376,1,1,4
12377,1,1,4
12378,0,0,3
12379,0,0,4
12380,0,0,7
12381,0,0,7
12382,0,0,7
12383,1,0,4
12384,0,2,4
12385,0,3,2
12386,0,3,2
12387,0,3,2
12388,0,3,2
12389,1,2,2
12390,0,0,7
12391,0,0,7
12392,0,3,1
12393,0,2,1
12394,0,2,1
12395,0,2,1
12396,0,0,0
12397,0,2,1
12398,0,2,1
12399,0,2,1
12400,0,2,1
12401,0,2,1
12402,0,3,3
12403,0,3,3
12404,0,3,3
12405,0,3,3
12406,1,0,3
12407,1,0,3
12408,1,0,3
12409,1,0,3
12410,0,0,2
12411,0,0,2
12412,0,0,2
12413,0,0,7
12414,0,0,7
12415,0,2,3
12416,0,2,3
12417,0,2,3
12418,0,2,3
12419,0,2,3
12420,0,2,3
12421,0,2,3
12422,0,2,3
12423,1,0,7
12424,1,0,7
12425,0,0,4
12426,0,2,7
12427,0,2,2
12428,0,0,4
12429,0,0,4
12430,0,1,3
12431,0,1,3
12432,1,1,7
12433,1,1,7
12434,0,1,3
12435,0,1,3
12436,1,0,7
12437,1,0,7
12438,0,0,7
12439,0,0,7
12440,1,0,3
12441,0,2,4
12442,0,1,4
12443,0,1,4
12444,0,1,4
12445,0,1,4
12446,1,1,4
12447,0,1,4
12448,0,1,4
12449,1,0,3
12450,1,0,3
12451,0,0,3
12452,1,2,2
12453,1,2,2
12454,1,2,2
12455,0,2,7
12456,0,2,7
12457,0,2,7
12458,0,3,7
12459,0,3,7
12460,1,1,4
12461,1,1,4
12462,0,0,4
12463,0,0,4
12464,0,0,4
12465,0,0,4
12466,0,0,4
12467,0,0,4
12468,0,1,4
12469,0,1,4
12470,0,1,4
12471,0,0,7
12472,0,0,7
12473,0,2,7
12474,0,2,4
12475,0,2,4
12476,0,1,7
12477,0,1,7
12478,0,1,7
12479,0,1,7
12480,0,1,7
12481,0,1,7
12482,0,0,3
12483,0,0,3
12484,0,0,3
12485,1,1,4
12486,0,1,4
12487,0,1,4
12488,0,1,4
12489,0,1,4
12490,0,1,4
12491,0,1,7
12492,1,1,7
12493,1,2,2
12494,0,2,3
12495,0,0,7
12496,0,0,7
12497,0,0,7
12498,0,3,2
12499,0,3,2
12500,0,3,2
12501,0,2,3
12502,0,1,3
12503,0,1,3
12504,0,1,3
12505,0,1,3
12506,0,1,3
12507,0,1,3
12508,0,1,3
12509,0,1,3
12510,0,1,3
12511,0,1,3
12512,0,1,3
12513,0,0,3
12514,0,0,3
12515,0,1,1
12516,0,1,7
12517,0,0,1
12518,0,3,4
12519,0,3,4
12520,0,3,4
12521,0,3,4
12522,0,1,2
12523,0,0,7
12524,0,0,7
12525,0,1,2
12526,0,1,2
12527,1,0,7
12528,1,0,7
12529,1,0,7
12530,1,0,7
12531,1,0,7
12532,1,0,7
12533,1,0,7
12534,0,1,7
12535,0,1,7
12536,0,1,4
12537,0,1,4
12538,0,3,7
12539,0,3,7
12540,0,3,3
12541,0,3,3
12542,0,3,3
12543,0,3,3
12544,0,3,2
12545,1,1,4
12546,0,3,7
12547,0,3,7
12548,0,2,4
12549,0,2,4
12550,1,0,2
12551,1,0,2
12552,1,0,2
12553,1,0,2
12554,1,0,2
12555,0,1,2
12556,0,1,2
12557,0,1,2
12558,0,1,2
12559,0,1,2
12560,0,2,4
12561,0,2,4
12562,0,2,4
12563,0,2,4
12564,0,2,4
12565,0,0,2
12566,0,2,7
12567,0,2,7
12568,0,0,4
12569,0,3,4
12570,0,3,4
12571,0,3,4
12572,0,3,4
12573,0,3,4
12574,0,3,4
12575,1,0,7
12576,1,0,7
12577,1,0,7
12578,1,0,7
12579,1,0,7
12580,1,0,7
12581,1,0,7
12582,0,3,1
12583,0,3,1
12584,0,3,1
12585,0,3,1
12586,0,3,1
12587,1,2,1
12588,1,2,1
12589,1,2,1
12590,1,2,1
12591,1,2,1
12592,0,1,7
12593,0,1,7
12594,0,1,7
12595,0,1,7
12596,0,1,7
12597,0,1,0
12598,0,1,4
12599,0,1,4
12600,0,1,4
12601,1,3,2
12602,1,3,2
12603,1,3,2
12604,0,2,2
12605,0,2,2
12606,0,2,2
12607,0,0,4
12608,0,3,7
12609,0,3,7
12610,0,2,4
12611,0,2,4
12612,0,1,4
12613,0,1,4
12614,0,1,4
12615,0,1,4
12616,0,1,4
12617,0,1,4
12618,0,1,4
12619,0,1,4
12620,0,2,4
12621,0,2,4
12622,0,1,3
12623,0,1,3
12624,1,1,7
12625,1,1,7
12626,1,1,7
12627,0,1,4
12628,0,1,4
12629,1,1,4
12630,1,1,4
12631,1,1,4
12632,1,1,7
12633,0,1,7
12634,0,1,7
12635,0,1,7
12636,0,1,7
12637,0,1,7
12638,0,0,0
12639,0,0,0
12640,0,0,0
12641,0,0,0
12642,0,0,0
12643,0,0,4
12644,0,0,4
12645,0,0,4
12646,0,0,4
12647,0,0,4
12648,0,0,4
12649,0,1,4
12650,0,1,4
12651,0,1,4
12652,0,1,4
12653,0,1,4
12654,0,0,4
12655,0,0,4
12656,0,0,4
12657,0,0,4
12658,0,0,4
12659,0,0,4
12660,0,0,4
12661,0,2,2
12662,0,2,2
12663,0,1,4
12664,0,1,4
12665,1,3,3
12666,1,3,3
12667,1,3,3
12668,1,3,3
12669,0,3,3
12670,0,3,3
12671,0,3,3
12672,0,1,2
12673,0,1,2
12674,0,2,4
12675,0,2,4
12676,0,2,4
12677,0,1,2
12678,0,1,2
12679,1,0,7
12680,1,0,7
12681,0,0,6
12682,0,0,6
12683,0,0,6
12684,0,0,6
12685,0,0,6
12686,0,0,7
12687,0,1,2
12688,1,0,3
12689,1,0,3
12690,0,2,4
12691,0,2,4
12692,1,0,3
12693,1,0,3
12694,1,0,4
12695,1,0,4
12696,0,1,7
12697,0,1,7
12698,0,1,7
12699,1,0,3
12700,1,0,3
12701,1,0,3
12702,1,0,3
12703,0,1,7
12704,0,1,7
12705,0,0,4
12706,0,0,4
12707,0,0,4
12708,0,2,4
12709,0,2,4
12710,0,2,4
12711,0,2,4
12712,0,3,4
12713,0,3,4
12714,0,0,4
12715,0,0,3
12716,0,0,3
12717,0,3,4
12718,0,3,4
12719,0,1,4
12720,0,0,4
12721,0,2,4
12722,0,2,4
12723,0,0,4
12724,0,0,4
12725,0,0,4
12726,0,0,4
12727,0,0,4
12728,0,0,4
12729,0,0,7
12730,0,0,7
12731,0,0,3
12732,0,0,3
12733,0,0,3
12734,0,0,3
12735,0,0,3
12736,0,2,7
12737,0,0,3
12738,0,2,4
12739,0,2,4
12740,0,2,4
12741,0,2,4
12742,0,2,4
12743,0,2,4
12744,0,2,4
12745,0,2,4
12746,0,2,4
12747,0,2,4
12748,0,2,4
12749,0,2,4
12750,1,1,7
12751,1,1,7
12752,1,1,7
12753,0,2,4
12754,0,2,4
12755,0,2,4
12756,0,1,4
12757,0,1,4
12758,0,1,4
12759,0,1,4
12760,0,1,4
12761,0,1,4
12762,1,0,4
12763,0,2,0
12764,0,3,0
12765,0,3,0
12766,0,1,4
12767,0,1,4
12768,0,1,4
12769,0,1,4
12770,0,1,4
12771,0,1,4
12772,0,1,4
12773,1,1,4
12774,1,1,4
12775,1,1,4
12776,0,2,4
12777,0,2,4
12778,0,2,4
12779,0,2,4
12780,0,2,4
12781,0,2,4
12782,0,2,4
12783,0,2,4
12784,0,2,3
12785,0,2,3
12786,1,1,3
12787,1,1,4
12788,0,1,7
12789,0,1,7
12790,1,2,7
12791,1,2,7
12792,1,2,7
12793,0,2,4
12794,0,2,4
12795,0,2,4
12796,0,1,7
12797,0,2,4
12798,0,1,4
12799,0,1,4
12800,0,1,4
12801,0,1,4
12802,0,3,4
12803,1,0,4
12804,0,1,4
12805,0,1,4
12806,0,1,0
12807,0,0,3
12808,0,0,3
12809,0,0,3
12810,0,0,3
12811,0,0,3
12812,0,0,3
12813,0,0,3
12814,0,2,3
12815,0,2,3
12816,0,2,4
12817,0,1,3
12818,0,1,7
12819,0,1,7
12820,0,1,7
12821,0,1,4
12822,0,1,4
12823,0,1,4
12824,0,1,4
12825,0,1,4
12826,0,1,4
12827,0,1,4
12828,0,1,4
12829,0,0,4
12830,0,0,4
12831,0,0,4
12832,0,0,4
12833,0,0,4
12834,0,0,4
12835,0,0,4
12836,1,1,4
12837,1,1,4
