,year,month,day,hour,minute,second,price,amount,menu_name,haku_id,gender,age,job
860,2018,11,13,20,4,54,450,1,（タパス）から揚げ,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
861,2018,11,13,20,4,54,310,1,トマトJ,28536d8512597e5171042ceb62a2b276,男性,40代,アカウントプロデュース職
862,2018,11,13,9,8,18,300,1,トール・アイスコーヒー,d2617621ba9fd6834b8d414614c2ff21,男性,30代,アカウントプロデュース職
863,2018,11,14,10,14,21,120,1,おにぎり,fcb2e11e116f0c05be628b9125660d0d,男性,30代,アカウントプロデュース職
864,2018,11,14,10,14,21,150,1,Sドリンク,fcb2e11e116f0c05be628b9125660d0d,男性,20代,アカウントプロデュース職
865,2018,11,14,10,14,21,420,1,スパイシーチキンバーガー,fcb2e11e116f0c05be628b9125660d0d,男性,20代,アカウントプロデュース職
866,2018,11,14,10,17,58,210,2,バナナブルーベリーブレッド,38f9b1a453f788209972454a0b0c8ae6,男性,40代,アカウントプロデュース職
867,2018,11,14,10,22,12,300,1,トール・アイスコーヒー,053ba3a1b8b128330345eec51eb94579,男性,20代,アカウントプロデュース職
868,2018,11,14,10,22,12,240,1,ショート・レギュラーコーヒー,053ba3a1b8b128330345eec51eb94579,男性,40代,アカウントプロデュース職
869,2018,11,14,11,12,41,160,1,ラップサンド大葉（ハーフ）,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
870,2018,11,14,11,12,41,210,1,バナナブルーベリーブレッド,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
871,2018,11,14,11,27,1,680,1,お母さん弁当,9c6d15eef8de6c1408e685961bf77dc2,男性,30代,アカウントプロデュース職
872,2018,11,14,11,27,1,110,1,牛乳,9c6d15eef8de6c1408e685961bf77dc2,男性,20代,アカウントプロデュース職
873,2018,11,14,11,39,42,400,1,メンチカツバーガー,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
874,2018,11,14,11,39,42,780,1,100tables弁当,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
875,2018,11,14,11,47,18,220,1,からあげ220,d0e8fa8cb175aaf1f26297e790a54031,男性,20代,アカウントプロデュース職
876,2018,11,14,11,49,19,510,1,お魚弁当,ac273b9dbbdbe801a7bde3482626047d,男性,30代,アカウントプロデュース職
877,2018,11,14,11,49,19,270,1,トール・アイスジャスミン,ac273b9dbbdbe801a7bde3482626047d,男性,30代,アカウントプロデュース職
878,2018,11,14,12,6,42,220,1,ごはんセット,cb1845d41c2708d0aa1bb032cbed9d94,男性,20代,アカウントプロデュース職
879,2018,11,14,12,6,42,100,1,ドリンクセット,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
880,2018,11,14,12,6,42,220,1,麩チャンプル,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
881,2018,11,14,12,6,42,150,1,とんかつ,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
882,2018,11,14,12,6,42,170,1,静岡風おでん,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
883,2018,11,14,12,14,54,360,1,ベリーヨーグルト,657f73caadb54f01662663a2b44397ff,男性,40代,アカウントプロデュース職
884,2018,11,14,12,14,54,160,1,ラップサンド大葉（ハーフ）,657f73caadb54f01662663a2b44397ff,男性,30代,アカウントプロデュース職
885,2018,11,14,12,20,18,290,1,グランデ・アイスウーロン,d0e8fa8cb175aaf1f26297e790a54031,男性,20代,アカウントプロデュース職
886,2018,11,14,12,25,8,620,1,ちぢれ太麺の辛みそラーメン,43afbf41a37f2a6e6b7062995365bc10,男性,30代,アカウントプロデュース職
887,2018,11,14,12,25,8,150,1,大盛150,43afbf41a37f2a6e6b7062995365bc10,男性,30代,アカウントプロデュース職
888,2018,11,14,12,27,22,210,1,タンドリーチキン,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,40代,アカウントプロデュース職
889,2018,11,14,12,27,22,400,1,バランスサラダL,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,20代,アカウントプロデュース職
890,2018,11,14,12,27,22,150,1,スープ150,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,30代,アカウントプロデュース職
891,2018,11,14,12,33,19,210,4,パンナコッタ,053ba3a1b8b128330345eec51eb94579,男性,20代,アカウントプロデュース職
892,2018,11,14,12,33,19,1850,2,フル・ポットドリップ,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
893,2018,11,14,12,33,19,210,4,チーズケーキ,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
894,2018,11,14,12,33,19,360,2,ベリーヨーグルト,053ba3a1b8b128330345eec51eb94579,男性,40代,アカウントプロデュース職
895,2018,11,14,12,33,19,360,2,フルーツヨーグルト,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
896,2018,11,14,12,33,19,280,2,西尾抹茶ケーキ,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
897,2018,11,14,12,33,19,280,2,オレンジ香るカシスショコラ,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
898,2018,11,14,12,33,19,100,4,クッキー,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
899,2018,11,14,12,33,19,100,4,クッキー,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
900,2018,11,14,12,33,19,200,1,ハムチーズレタスサンド,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
901,2018,11,14,12,33,19,220,1,照焼チキンサンド,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
902,2018,11,14,12,34,15,220,1,ごはんセット,69a5a24857fc9933798315366eef15ab,男性,30代,アカウントプロデュース職
903,2018,11,14,12,34,15,270,1,豚肉と野菜の和風だし炒め,69a5a24857fc9933798315366eef15ab,男性,30代,アカウントプロデュース職
904,2018,11,14,12,34,15,170,1,静岡風おでん,69a5a24857fc9933798315366eef15ab,男性,30代,アカウントプロデュース職
905,2018,11,14,12,34,15,110,1,キュウリとカニカマのピリ辛チャイニーズ和え,69a5a24857fc9933798315366eef15ab,男性,20代,アカウントプロデュース職
906,2018,11,14,12,35,46,580,1,牛肉うどん,11b9d6af276211781c39a34d387df600,男性,30代,アカウントプロデュース職
907,2018,11,14,12,35,46,150,1,大盛150,11b9d6af276211781c39a34d387df600,男性,30代,アカウントプロデュース職
908,2018,11,14,12,41,59,510,1,お肉弁当,40de75698d6b7bca96f050f4d1214eee,男性,40代,アカウントプロデュース職
909,2018,11,14,12,46,20,300,1,トール・アイスコーヒー,6c36895b1d09e333498453cdf65ce9e3,男性,30代,アカウントプロデュース職
910,2018,11,14,12,48,4,570,1,温玉のせ明太うどん,cbaeb01f615fcc9e28b238ad3509a5bc,男性,30代,アカウントプロデュース職
911,2018,11,14,12,48,4,100,1,12F SET J,cbaeb01f615fcc9e28b238ad3509a5bc,男性,30代,アカウントプロデュース職
912,2018,11,14,12,53,46,110,1,サラダ小,fd979c1cc759ed2765551990b42391ca,男性,20代,アカウントプロデュース職
913,2018,11,14,12,53,46,620,1,ちぢれ太麺の辛みそラーメン,fd979c1cc759ed2765551990b42391ca,男性,40代,アカウントプロデュース職
914,2018,11,14,12,53,46,60,1,煮卵,fd979c1cc759ed2765551990b42391ca,男性,30代,アカウントプロデュース職
915,2018,11,14,12,53,46,100,1,12F SET IC,fd979c1cc759ed2765551990b42391ca,男性,20代,アカウントプロデュース職
916,2018,11,14,12,59,57,760,1,とんかつ定食,8b53c65a22cd21a4091f3eb0d7662682,男性,40代,アカウントプロデュース職
917,2018,11,14,12,59,57,100,1,ドリンクセット,8b53c65a22cd21a4091f3eb0d7662682,男性,30代,アカウントプロデュース職
918,2018,11,14,13,1,56,400,1,メンチカツバーガー,126bf80dd1be13cc28aee056460b01c6,男性,20代,アカウントプロデュース職
919,2018,11,14,13,24,4,740,1,お母さん定食740,e877ec14e584b4c1526fac8574410146,男性,20代,アカウントプロデュース職
920,2018,11,14,13,39,41,300,1,トール・アイスコーヒー,a81ce1f16466429dc663b5a86dae8470,男性,40代,アカウントプロデュース職
921,2018,11,14,13,45,34,300,1,バランスサラダM,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
922,2018,11,14,13,45,34,190,1,まぐろアボガド,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
923,2018,11,14,13,45,34,220,1,麩チャンプル,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
924,2018,11,14,14,13,51,620,1,ちぢれ太麺の辛みそラーメン,29d20f303ea29f4d9dbc07063682e7d7,男性,30代,アカウントプロデュース職
925,2018,11,14,14,13,51,100,1,SPECIAL FOOD,29d20f303ea29f4d9dbc07063682e7d7,男性,30代,アカウントプロデュース職
926,2018,11,14,14,21,22,100,1,12F SET IC,d2617621ba9fd6834b8d414614c2ff21,男性,30代,アカウントプロデュース職
927,2018,11,14,14,21,22,570,1,温玉のせ明太うどん,d2617621ba9fd6834b8d414614c2ff21,男性,40代,アカウントプロデュース職
928,2018,11,14,14,38,46,350,1,トール・ラテ,d81f578ef2557592673328a991483f66,男性,30代,アカウントプロデュース職
929,2018,11,14,14,38,46,390,1,Gアイス黒糖ラテ,d81f578ef2557592673328a991483f66,男性,30代,アカウントプロデュース職
930,2018,11,14,15,0,36,620,1,ちぢれ太麺の辛みそラーメン,03e8ab8adaf96cadf13dcd85e21f5882,男性,30代,アカウントプロデュース職
931,2018,11,14,15,0,36,100,1,12F SET J,03e8ab8adaf96cadf13dcd85e21f5882,男性,20代,アカウントプロデュース職
932,2018,11,14,15,13,41,570,1,ラーメン,4727379613d6b1f735465105b9df6fdc,男性,30代,アカウントプロデュース職
933,2018,11,14,15,26,39,280,1,ラップサンド大葉（フル）,c7bb10e2ac8fb82984df8760c17f7f5f,男性,30代,アカウントプロデュース職
934,2018,11,14,15,28,19,620,1,ちぢれ太麺の辛みそラーメン,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
935,2018,11,14,15,28,19,110,1,サラダ小,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
936,2018,11,14,15,28,19,120,1,おにぎり,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
937,2018,11,14,15,28,19,100,1,12F SET HOT,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
938,2018,11,14,15,53,2,100,2,クッキー,fcb2e11e116f0c05be628b9125660d0d,男性,30代,アカウントプロデュース職
939,2018,11,14,16,16,12,340,1,トール・アイスオレ,50f9bd20e7d1dcf03a2d2ee86911438a,男性,20代,アカウントプロデュース職
940,2018,11,14,16,21,43,1850,1,フル・ポットドリップ,053ba3a1b8b128330345eec51eb94579,男性,30代,アカウントプロデュース職
941,2018,11,14,16,40,11,620,1,ちぢれ太麺の辛みそラーメン,a7d8a85c02ba324e530900967f1f7670,男性,40代,アカウントプロデュース職
942,2018,11,14,16,40,11,60,1,煮卵,a7d8a85c02ba324e530900967f1f7670,男性,20代,アカウントプロデュース職
943,2018,11,14,17,5,59,250,1,トール・ドリップコーヒー,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
944,2018,11,14,17,29,46,390,1,Gアイス黒糖ラテ,3802b1c9582701af3098ddb2df7da75d,男性,30代,アカウントプロデュース職
945,2018,11,14,17,46,29,720,1,定食,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
946,2018,11,14,18,45,25,720,1,定食,26590125378477a58334d678071fd0b7,男性,40代,アカウントプロデュース職
947,2018,11,15,10,31,35,100,2,トール・アイスティー,b2ff44fc849820457c8b87ee265bedd4,男性,20代,アカウントプロデュース職
948,2018,11,15,10,31,35,190,1,ショート・ドリップコーヒー,b2ff44fc849820457c8b87ee265bedd4,男性,40代,アカウントプロデュース職
949,2018,11,15,11,16,1,360,1,フルーツヨーグルト,3da0840f01d5fe756d34a56b1a1688ca,男性,20代,アカウントプロデュース職
950,2018,11,15,11,41,28,760,1,とんかつ定食,8b53c65a22cd21a4091f3eb0d7662682,男性,40代,アカウントプロデュース職
951,2018,11,15,11,41,28,100,1,ドリンクセット,8b53c65a22cd21a4091f3eb0d7662682,男性,30代,アカウントプロデュース職
952,2018,11,15,11,41,42,100,1,ショート・ティー,df079a57105cebc6ba33e6ce96161dd5,男性,40代,アカウントプロデュース職
953,2018,11,15,11,47,21,400,1,バランスサラダL,3ac623c4215c7169fa275694dbbb10f1,男性,40代,アカウントプロデュース職
954,2018,11,15,11,47,21,60,1,煮卵,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
955,2018,11,15,11,47,21,130,1,山椒風味のから揚げ,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
956,2018,11,15,11,47,21,220,1,麩チャンプル,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
957,2018,11,15,11,50,55,220,1,ごはんセット,c42fdfbcb00f1c4c6a6d5a38f66d099d,男性,30代,アカウントプロデュース職
958,2018,11,15,11,50,55,170,1,静岡風おでん,c42fdfbcb00f1c4c6a6d5a38f66d099d,男性,30代,アカウントプロデュース職
959,2018,11,15,11,50,55,270,1,豚肉と野菜の和風だし炒め,c42fdfbcb00f1c4c6a6d5a38f66d099d,男性,30代,アカウントプロデュース職
960,2018,11,15,11,50,55,130,1,明太ポテト,c42fdfbcb00f1c4c6a6d5a38f66d099d,男性,30代,アカウントプロデュース職
961,2018,11,15,11,50,55,130,1,山椒風味のから揚げ,c42fdfbcb00f1c4c6a6d5a38f66d099d,男性,20代,アカウントプロデュース職
962,2018,11,15,11,54,12,740,1,まぐろアボカド丼,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
963,2018,11,15,11,54,12,30,1,十五穀米,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
964,2018,11,15,11,54,12,150,1,とんかつ,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
965,2018,11,15,11,58,59,220,1,ごはんセット,36544b66b90d6a967472a17e7ce38228,男性,30代,ストラテジックプラニング職
966,2018,11,15,11,58,59,30,1,十五穀米,36544b66b90d6a967472a17e7ce38228,男性,30代,アカウントプロデュース職
967,2018,11,15,11,58,59,130,1,山椒風味のから揚げ,36544b66b90d6a967472a17e7ce38228,男性,30代,アカウントプロデュース職
968,2018,11,15,11,58,59,110,1,ひじきの煮物,36544b66b90d6a967472a17e7ce38228,男性,30代,アカウントプロデュース職
969,2018,11,15,11,58,59,110,1,ほうれん草の五目白和え,36544b66b90d6a967472a17e7ce38228,男性,30代,アカウントプロデュース職
970,2018,11,15,12,4,58,500,1,100Tables風クッパ,26590125378477a58334d678071fd0b7,男性,30代,アカウントプロデュース職
971,2018,11,15,12,4,58,30,1,十五穀米,26590125378477a58334d678071fd0b7,男性,30代,アカウントプロデュース職
972,2018,11,15,12,9,22,510,1,お魚弁当,099ddf1e68b839c6bf5187a79d3acf34,男性,20代,アカウントプロデュース職
973,2018,11,15,12,15,41,390,1,石窯フランクソーセージ,43afbf41a37f2a6e6b7062995365bc10,男性,40代,アカウントプロデュース職
974,2018,11,15,12,15,41,100,1,トール・アイスティー,43afbf41a37f2a6e6b7062995365bc10,男性,30代,アカウントプロデュース職
975,2018,11,15,12,17,23,680,1,お母さん弁当,60f9e2a214ccbc45f25195b46f64ec29,男性,20代,アカウントプロデュース職
976,2018,11,15,12,24,11,570,1,ジャンバラヤボウル（レギュラー）,fcb2e11e116f0c05be628b9125660d0d,男性,40代,アカウントプロデュース職
977,2018,11,15,12,24,11,200,1,バランスサラダS,fcb2e11e116f0c05be628b9125660d0d,男性,40代,アカウントプロデュース職
978,2018,11,15,12,24,11,100,1,ドリンクセット,fcb2e11e116f0c05be628b9125660d0d,男性,40代,アカウントプロデュース職
979,2018,11,15,12,31,1,300,1,バランスサラダM,28536d8512597e5171042ceb62a2b276,男性,40代,アカウントプロデュース職
980,2018,11,15,12,31,1,80,1,納豆,28536d8512597e5171042ceb62a2b276,男性,20代,アカウントプロデュース職
981,2018,11,15,12,31,1,150,1,スープ150,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
982,2018,11,15,12,32,6,310,1,100Tables風クッパ（ハーフ）,28536d8512597e5171042ceb62a2b276,男性,20代,アカウントプロデュース職
983,2018,11,15,12,32,6,500,1,100Tables風クッパ,28536d8512597e5171042ceb62a2b276,男性,40代,アカウントプロデュース職
984,2018,11,15,12,32,6,200,1,バランスサラダS,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
985,2018,11,15,12,35,19,370,1,ベンティーアイスジャスミン,d0e8fa8cb175aaf1f26297e790a54031,男性,20代,アカウントプロデュース職
986,2018,11,15,12,36,41,740,1,お母さん定食740,2e56fce3465b40ec0484803e205adf45,男性,40代,アカウントプロデュース職
987,2018,11,15,12,36,41,200,1,バランスサラダS,2e56fce3465b40ec0484803e205adf45,男性,30代,アカウントプロデュース職
988,2018,11,15,12,40,52,510,1,お魚弁当,40de75698d6b7bca96f050f4d1214eee,男性,30代,アカウントプロデュース職
989,2018,11,15,12,45,10,220,1,ごはんセット,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
990,2018,11,15,12,45,10,130,1,明太ポテト,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
991,2018,11,15,12,45,10,130,1,人参とツナのごまキンピラ,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
992,2018,11,15,12,45,10,130,1,山椒風味のから揚げ,6d0104a0174070752d08ebcbef4da45b,男性,20代,アカウントプロデュース職
993,2018,11,15,12,54,24,1850,1,フル・ポットドリップ,98cc3015ec45b6494277564579f97215,男性,40代,アカウントプロデュース職
994,2018,11,15,13,27,32,400,1,バランスサラダL,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,30代,アカウントプロデュース職
995,2018,11,15,13,27,32,210,1,タンドリーチキン,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,20代,アカウントプロデュース職
996,2018,11,15,13,27,32,150,1,スープ150,1f5ce3429cb26ccebb8672a00ed7dfcc,男性,30代,アカウントプロデュース職
997,2018,11,15,13,27,38,110,1,サラダ小,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
998,2018,11,15,13,27,38,120,1,おにぎり,fbf8901a1b83e5cc2753fa2c05082c1c,男性,40代,アカウントプロデュース職
999,2018,11,15,13,27,38,570,1,ラーメン,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
1000,2018,11,15,13,27,38,100,1,12F SET HOT,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
1001,2018,11,15,13,29,37,500,1,100Tables風クッパ,6212480b47f5a4fedc1a2ec03261a8fa,男性,30代,アカウントプロデュース職
1002,2018,11,15,13,29,37,210,1,タンドリーチキン,6212480b47f5a4fedc1a2ec03261a8fa,男性,30代,アカウントプロデュース職
1003,2018,11,15,13,59,30,180,1,エクレア,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
1004,2018,11,15,14,8,17,190,1,ショート・ドリップコーヒー,b2ff44fc849820457c8b87ee265bedd4,男性,20代,アカウントプロデュース職
1005,2018,11,15,14,8,17,100,2,トール・アイスティー,b2ff44fc849820457c8b87ee265bedd4,男性,30代,アカウントプロデュース職
1006,2018,11,15,14,36,49,240,2,トール・アイスウーロン,03e8ab8adaf96cadf13dcd85e21f5882,男性,30代,アカウントプロデュース職
1007,2018,11,15,14,36,49,190,1,ショート・ドリップコーヒー,03e8ab8adaf96cadf13dcd85e21f5882,男性,20代,アカウントプロデュース職
1008,2018,11,15,15,27,3,1850,1,フル・ポットドリップ,98cc3015ec45b6494277564579f97215,男性,30代,アカウントプロデュース職
1009,2018,11,15,15,46,53,290,1,グランデ・アイスウーロン,3802b1c9582701af3098ddb2df7da75d,男性,30代,アカウントプロデュース職
1010,2018,11,15,15,50,45,930,1,ハーフ・ポットドリップ,28536d8512597e5171042ceb62a2b276,男性,20代,アカウントプロデュース職
1011,2018,11,15,15,50,45,1850,1,フル・ポットドリップ,28536d8512597e5171042ceb62a2b276,男性,30代,アカウントプロデュース職
1012,2018,11,15,16,19,4,570,1,温玉のせ明太うどん,3da0840f01d5fe756d34a56b1a1688ca,男性,20代,アカウントプロデュース職
1013,2018,11,15,16,19,4,60,1,煮卵,3da0840f01d5fe756d34a56b1a1688ca,男性,30代,アカウントプロデュース職
1014,2018,11,15,16,44,28,100,1,SPECIAL DRINK,50f9bd20e7d1dcf03a2d2ee86911438a,男性,30代,アカウントプロデュース職
1015,2018,11,15,16,53,48,300,1,S黒糖ラテ,065f68d6f5c8c954d33449fb9796f4f0,男性,30代,アカウントプロデュース職
1016,2018,11,15,17,43,58,720,1,カレー,841b383cc0f26f9dd9fb9645f0044c99,男性,30代,アカウントプロデュース職
1017,2018,11,15,17,58,10,650,1,定食,0a69337db060faa606b0af350e36fa17,男性,20代,アカウントプロデュース職
1018,2018,11,15,18,6,17,270,2,トール・アイスティー,d81aeb9a4bd1325ea8a4a0d9c27eadf2,男性,40代,アカウントプロデュース職
1019,2018,11,15,18,57,45,870,1,定食870,fd979c1cc759ed2765551990b42391ca,男性,20代,アカウントプロデュース職
1020,2018,11,15,19,18,8,870,1,定食870,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
1021,2018,11,15,19,18,8,310,1,夜デリ310,d0e8fa8cb175aaf1f26297e790a54031,男性,40代,アカウントプロデュース職
1022,2018,11,15,9,56,36,360,1,フルーツヨーグルト,2dd4564228951971a432039007c1ea36,男性,20代,アカウントプロデュース職
1023,2018,11,15,9,59,4,210,1,ソーセージドーナツ,d0e8fa8cb175aaf1f26297e790a54031,男性,30代,アカウントプロデュース職
1024,2018,11,15,9,59,4,120,1,おにぎり,d0e8fa8cb175aaf1f26297e790a54031,男性,20代,アカウントプロデュース職
1025,2018,11,16,10,7,15,190,1,ショート・ドリップコーヒー,32fc14229ee7561114a18207a3faca5f,男性,20代,アカウントプロデュース職
1026,2018,11,16,10,7,15,100,1,トール・アイスティー,32fc14229ee7561114a18207a3faca5f,男性,20代,アカウントプロデュース職
1027,2018,11,16,10,7,15,300,2,トール・アイスコーヒー,32fc14229ee7561114a18207a3faca5f,男性,30代,アカウントプロデュース職
1028,2018,11,16,10,46,22,150,1,グランデ・アイスティー,5748a1989a962eb43cab88b1ee8eb46f,男性,20代,アカウントプロデュース職
1029,2018,11,16,11,6,41,340,1,トール・アイスオレ,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
1030,2018,11,16,11,11,8,360,1,ベリーヨーグルト,3da0840f01d5fe756d34a56b1a1688ca,男性,20代,アカウントプロデュース職
1031,2018,11,16,11,18,5,400,1,メンチカツバーガー,03793b3e7a0815d31d90031451866c4b,男性,20代,アカウントプロデュース職
1032,2018,11,16,11,18,5,110,1,サラダ小,03793b3e7a0815d31d90031451866c4b,男性,20代,アカウントプロデュース職
1033,2018,11,16,11,18,5,350,1,グランデ・アイスコーヒー,03793b3e7a0815d31d90031451866c4b,男性,40代,アカウントプロデュース職
1034,2018,11,16,11,26,1,160,1,ラップサンド大葉（ハーフ）,065f68d6f5c8c954d33449fb9796f4f0,男性,20代,アカウントプロデュース職
1035,2018,11,16,11,26,1,290,1,ショート・ラテ,065f68d6f5c8c954d33449fb9796f4f0,男性,20代,アカウントプロデュース職
1036,2018,11,16,11,34,59,760,1,とんかつ定食,8b53c65a22cd21a4091f3eb0d7662682,男性,40代,アカウントプロデュース職
1037,2018,11,16,11,34,59,100,1,ドリンクセット,8b53c65a22cd21a4091f3eb0d7662682,男性,20代,アカウントプロデュース職
1038,2018,11,16,11,36,57,110,1,サラダ小,fbf8901a1b83e5cc2753fa2c05082c1c,男性,30代,アカウントプロデュース職
1039,2018,11,16,11,36,57,120,1,おにぎり,fbf8901a1b83e5cc2753fa2c05082c1c,男性,20代,アカウントプロデュース職
1040,2018,11,16,11,36,57,570,1,温玉のせ明太うどん,fbf8901a1b83e5cc2753fa2c05082c1c,男性,40代,アカウントプロデュース職
1041,2018,11,16,11,51,5,120,1,スープ（単品）,4727379613d6b1f735465105b9df6fdc,男性,40代,アカウントプロデュース職
1042,2018,11,16,11,54,44,400,1,バランスサラダL,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
1043,2018,11,16,11,54,44,270,1,豚肉と野菜の和風だし炒め,3ac623c4215c7169fa275694dbbb10f1,男性,30代,アカウントプロデュース職
1044,2018,11,16,11,54,44,130,1,山椒風味のから揚げ,3ac623c4215c7169fa275694dbbb10f1,男性,40代,アカウントプロデュース職
1045,2018,11,16,11,54,44,60,1,煮卵,3ac623c4215c7169fa275694dbbb10f1,男性,40代,アカウントプロデュース職
1046,2018,11,16,11,56,36,100,1,ドリンクセット,60f9e2a214ccbc45f25195b46f64ec29,男性,30代,アカウントプロデュース職
1047,2018,11,16,11,56,36,30,1,十五穀米,60f9e2a214ccbc45f25195b46f64ec29,男性,30代,アカウントプロデュース職
1048,2018,11,16,11,56,36,220,1,麩チャンプル,60f9e2a214ccbc45f25195b46f64ec29,男性,30代,アカウントプロデュース職
1049,2018,11,16,11,56,36,130,1,野菜と蒸し鶏のベトナム風甘酢サラダ,60f9e2a214ccbc45f25195b46f64ec29,男性,30代,アカウントプロデュース職
1050,2018,11,16,11,56,36,110,1,ほうれん草の五目白和え,60f9e2a214ccbc45f25195b46f64ec29,男性,20代,アカウントプロデュース職
1051,2018,11,16,11,56,36,10,1,包材10,60f9e2a214ccbc45f25195b46f64ec29,男性,20代,アカウントプロデュース職
1052,2018,11,16,11,56,36,10,1,包材10,60f9e2a214ccbc45f25195b46f64ec29,男性,30代,アカウントプロデュース職
1053,2018,11,16,11,56,36,220,1,ごはんセット,60f9e2a214ccbc45f25195b46f64ec29,男性,20代,アカウントプロデュース職
1054,2018,11,16,11,57,8,570,1,温玉のせ明太うどん,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
1055,2018,11,16,11,57,8,100,1,12F SET IC,cb1845d41c2708d0aa1bb032cbed9d94,男性,30代,アカウントプロデュース職
1056,2018,11,16,12,10,12,740,1,お母さん定食740,a7d8a85c02ba324e530900967f1f7670,男性,20代,アカウントプロデュース職
1057,2018,11,16,12,10,12,80,1,納豆,a7d8a85c02ba324e530900967f1f7670,男性,30代,アカウントプロデュース職
1058,2018,11,16,12,10,12,220,1,ごはんセット,a7d8a85c02ba324e530900967f1f7670,男性,40代,アカウントプロデュース職
1059,2018,11,16,12,10,12,30,1,十五穀米,a7d8a85c02ba324e530900967f1f7670,男性,30代,アカウントプロデュース職
1060,2018,11,16,12,10,12,130,1,山椒風味のから揚げ,a7d8a85c02ba324e530900967f1f7670,男性,30代,アカウントプロデュース職
1061,2018,11,16,12,10,12,220,1,麩チャンプル,a7d8a85c02ba324e530900967f1f7670,男性,30代,アカウントプロデュース職
1062,2018,11,16,12,10,12,130,1,人参とツナのごまキンピラ,a7d8a85c02ba324e530900967f1f7670,男性,40代,アカウントプロデュース職
1063,2018,11,16,12,11,13,30,1,十五穀米,6d0104a0174070752d08ebcbef4da45b,男性,40代,アカウントプロデュース職
1064,2018,11,16,12,11,13,310,1,ランチカレー（ハーフ）,6d0104a0174070752d08ebcbef4da45b,男性,30代,アカウントプロデュース職
1065,2018,11,16,12,11,39,220,1,人参りんごJ,cb0a5098b178827b0815b294435f69e0,男性,30代,アカウントプロデュース職
